,Frequency (rad/s),Amplitude (measured),Amplitude (curve fit),Amplitude (experimental)
83,7.1678577984304725,0.1733,0.17644604619413656,0.19419075641844802
84,7.176025939329805,0.179,0.17593679519615557,0.19372707231922684
85,7.173512665206934,0.1736,0.17609325355381347,0.19386957527418638
86,7.160317976061856,0.1811,0.17691808181534446,0.1946201845815531
87,7.154663109285395,0.1754,0.17727334769566183,0.19494314848667862
88,7.157176383408267,0.1753,0.17711532031437335,0.19479951433040713
89,7.1402117830788825,0.1796,0.17818610414323333,0.19577199342820684
90,7.145866649855344,0.1811,0.17782810483942377,0.19544706341410767
91,7.13141532364883,0.1793,0.17874513345285725,0.1962789778305677
92,7.132043642179548,0.1776,0.17870511606844308,0.19624270243408265
93,7.130158686587395,0.1789,0.17882520833394888,0.1963515573908986
94,7.126388775403087,0.1812,0.17906575427179647,0.19656952642794967
95,7.112565767727291,0.1813,0.179951896337923,0.19737171177793833
96,7.114450723319446,0.1818,0.17983067435628805,0.19726204773771724
97,7.106282582420112,0.1817,0.18035685022905154,0.19773788817166377
98,7.103769308297241,0.1801,0.18051921201457286,0.19788463042169213
99,7.089317982090727,0.1814,0.1814570302085427,0.19873142293320595
100,7.082406478252829,0.1819,0.18190811760095832,0.19913823947984133
101,7.075494974414933,0.1831,0.1823608753881413,0.1995462449664266
102,7.069840107638471,0.1819,0.18273256131080157,0.19988095484489712
103,7.063556922331292,0.1844,0.18314686814761882,0.20025379414938904
104,7.057902055554829,0.1829,0.1835209391073001,0.20059019749771767
105,7.05161887024765,0.1833,0.18393790635572937,0.20096492404978258
106,7.04533568494047,0.1879,0.18435628218849182,0.20134064841466937
107,7.039052499633291,0.1858,0.1847760724060108,0.2017173737244032
108,7.026486129018932,0.1831,0.18561991931093727,0.20247383975108618
109,7.024601173426778,0.1864,0.18574698921208221,0.20258765762338615
110,7.018317988119597,0.1878,0.18617148833894293,0.20296770838455788
111,7.001353387790213,0.1856,0.18732484348644837,0.20399892194086647
112,7.001981706320931,0.1858,0.18728193812065844,0.2039605962282798
113,7.003866661913085,0.1898,0.18715330930104718,0.20384568044560242
114,6.991300291298725,0.186,0.18801331305474242,0.20461352695990753
115,6.998840113667341,0.1855,0.18749661057176226,0.20415232713497952
116,6.9869020615837005,0.1855,0.18831569653506802,0.20488324361987154
117,6.973079053907904,0.1922,0.18927074169310149,0.20573421698452563
118,6.976848965092213,0.19,0.18900956583832004,0.20550163673926353
119,6.957371090639955,0.1885,0.19036473493072614,0.20670733001047228
120,6.955486135047802,0.1875,0.19049664138808597,0.2068245417760559
121,6.946061357087032,0.19,0.19115820175503095,0.20741201541975668
122,6.929096756757648,0.19,0.19235758081394044,0.20847543806099111
123,6.923441889981187,0.1901,0.19275983959074797,0.2088316270654261
124,6.92218525291975,0.1944,0.19284939872589452,0.20891089707355756
125,6.909618882305391,0.1922,0.1937483702294168,0.20970594260364953
126,6.9039640155289295,0.1941,0.19415492092505351,0.21006510884706536
127,6.8989374672831865,0.1901,0.19451735379997168,0.21038509781167908
128,6.89453923756816,0.1976,0.1948352993441651,0.21066565322372177
129,6.885114459607391,0.1962,0.19551918872521723,0.21126862484255593
130,6.888256052260981,0.1987,0.19529083416584395,0.21106736391135963
131,6.888256052260981,0.1964,0.19529083416584395,0.21106736391135963
132,6.880716229892364,0.1944,0.19583954468064638,0.2115508454384994
133,6.8819728669538005,0.1987,0.19574793578058547,0.21147015672500857
134,6.878831274300211,0.1942,0.1959770761314211,0.21167195997914665
135,6.864379948093698,0.1987,0.19703621011964478,0.21260376215781734
136,6.856211807194364,0.1944,0.19763856943524272,0.21313299248617143
137,6.8493003033564674,0.1959,0.19815036900904623,0.21358225361851443
138,6.842388799518569,0.199,0.19866411277516033,0.21403284950770213
139,6.821025969474158,0.1965,0.20026443325206053,0.21543408802465971
140,6.812229510044108,0.198,0.20092887199142057,0.21601481916778417
141,6.815371102697697,0.2043,0.2006912031286013,0.21580716292201918
142,6.798406502368313,0.2012,0.20197951360662506,0.21693184889543676
143,6.794636591184004,0.201,0.20226744385860818,0.21718289639967484
144,6.788353405876825,0.202,0.202748659754103,0.2176022157531075
145,6.780185264977491,0.2016,0.20337673956813931,0.21814903062395813
146,6.779556946446773,0.2018,0.2034251707941533,0.21819117308721264
147,6.770760487016721,0.2074,0.2041049754898059,0.2187823677189838
148,6.772017124078158,0.2029,0.20400765817777247,0.21869777400101387
149,6.761964027586671,0.2051,0.2047880924156361,0.2193758092770911
150,6.758822434933082,0.2022,0.20503286900475234,0.21958829906488556
151,6.755052523748772,0.2071,0.2053271629228952,0.21984366736630986
152,6.751910931095184,0.2071,0.2055728771989345,0.22005679193233788
153,6.747512701380158,0.2046,0.2059175957259265,0.22035565235155824
154,6.742486153134414,0.2049,0.20631258898481789,0.22069790285734914
155,6.730548101050772,0.2089,0.2072551179060502,0.22151373242197933
156,6.7280348269279004,0.209,0.20745434098191023,0.22168602295801998
157,6.720495004559286,0.205,0.20805367903397218,0.22220401913826254
158,6.716096774844259,0.2068,0.208404452441857,0.22250696439973705
159,6.714211819252106,0.2115,0.20855504621791934,0.22263697460249834
160,6.706043678352772,0.2072,0.20920944352162507,0.22320157887455233
161,6.7010171301070285,0.2065,0.20961362769703246,0.2235500208894455
162,6.697875537453439,0.2119,0.20986681667677884,0.22376818244852228
163,6.682795892716208,0.209,0.2110882987216582,0.22481949908909055
164,6.680282618593336,0.2098,0.21129287706572358,0.22499538714964692
165,6.676512707409028,0.2114,0.21160028162495909,0.22525957866193907
166,6.671486159163285,0.2114,0.21201115922794997,0.22561250615181935
167,6.663946336794669,0.2131,0.2126296362691955,0.22614334146935208
168,6.654521558833899,0.214,0.21340639543317313,0.22680933111611257
169,6.652636603241746,0.2164,0.213562237570812,0.22694285609804593
170,6.641326869688823,0.2136,0.2145007387331441,0.2277463036596175
171,6.639441914096668,0.2157,0.2146577321208305,0.2278805954557707
172,6.6406985511581045,0.2161,0.21455305151450682,0.22779105538209066
173,6.630017136135899,0.2163,0.21544518151818198,0.22855370554327878
174,6.625618906420874,0.2135,0.21581407844185194,0.2288687676893387
175,6.620592358175131,0.2183,0.21623678616458275,0.22922957659277243
176,6.614937491398668,0.2134,0.21671375360370032,0.22963642966676986
177,6.609282624622207,0.2196,0.21719223097839874,0.23004428387045675
178,6.603627757845745,0.2177,0.2176722235757986,0.23045314190628302
179,6.592318024292822,0.2209,0.2186367756383809,0.23127388030679827
180,6.5910613872313855,0.2159,0.21874432537204477,0.23136532293321485
181,6.5810082907399,0.2204,0.21960745229082346,0.2320986665779518
182,6.579123335147744,0.2159,0.2197698301720021,0.23223652602776323
183,6.564672008941232,0.2218,0.2210204398319928,0.23329721492984018
184,6.570326875717694,0.2197,0.22052986456093931,0.23288136781209212
185,6.5640436904105135,0.2223,0.22107504422555802,0.2333434834056192
186,6.547079090081129,0.2249,0.2225566570871343,0.2345975307641178
187,6.544565815958258,0.2219,0.22277735658068681,0.23478410510698264
188,6.542680860366103,0.2224,0.22294308552539113,0.23492417002703403
189,6.526972897098154,0.2221,0.2243309985571029,0.23609586390982387
190,6.523202985913846,0.2217,0.224665922594879,0.23637826648545363
191,6.511893252360923,0.2243,0.22567495945404667,0.23722826551061452
192,6.509379978238052,0.2244,0.22590006167266408,0.2374177243425167
193,6.511264933830205,0.2265,0.22573120521718776,0.23727561074516465
194,6.503096792930871,0.2284,0.22646420975526543,0.23789228133825546
195,6.49744192615441,0.2267,0.22697364881211315,0.2383204965322209
196,6.490530422316512,0.2238,0.2275984993526466,0.2388453079442828
197,6.486760511132204,0.2305,0.2279403515312612,0.23913223678292364
198,6.475450777579281,0.231,0.2289702664970459,0.2399958624172914
199,6.473565821987128,0.2283,0.22914255672431583,0.2401402151484326
200,6.462884406964922,0.2329,0.23012232593230642,0.24096046258866463
201,6.455344584596308,0.2282,0.2308174809778072,0.2415417694620147
202,6.449061399289128,0.2304,0.23139903393024103,0.24202765687632574
203,6.448433080758409,0.2297,0.23145730239746748,0.24207631903141177
204,6.43586671014405,0.2343,0.23262700922859256,0.24305237358210818
205,6.423300339529691,0.2351,0.2338050192249685,0.24403380442243736
206,6.410105650384613,0.2306,0.23505093217006015,0.24507012696179242
207,6.39879591683169,0.2341,0.2361262497527871,0.24596317559075928
208,6.386229546217331,0.2397,0.23732910659288406,0.24696064738098664
209,6.368008308826511,0.2318,0.23908843835398766,0.24841675765523208
210,6.3610968049886125,0.2439,0.23976050764907714,0.24897211964521343
211,6.348530434374254,0.2389,0.24098917298344283,0.2499861826807734
212,6.347273797312818,0.2376,0.24111251833288538,0.25008789608491905
213,6.339733974944202,0.2432,0.24185442583234554,0.25069935280961886
214,6.323397693145536,0.2384,0.24347273573800693,0.2520311193372403
215,6.325910967268407,0.2451,0.24322279538833627,0.2518256117596764
216,6.329052559921998,0.2456,0.24291086672844472,0.25156904504878863
217,6.320884419022664,0.2423,0.2437230298740093,0.25223685315085037
218,6.316486189307638,0.2502,0.24416189736047417,0.2525974324622817
219,6.307689729877587,0.2478,0.24504289750282487,0.25332067733962327
220,6.308318048408305,0.2442,0.24497982421703368,0.25326892457133976
221,6.3007782260396885,0.2449,0.2457381770837692,0.25389089837377427
222,6.30014990750897,0.2498,0.2458015184624608,0.25394282225955733
223,6.294495040732509,0.2446,0.2463725993145266,0.25441078054718047
224,6.290096811017484,0.2471,0.24681803064141905,0.2547755499252051
225,6.287583536894611,0.2468,0.24707305787805459,0.25498430514896503
226,6.2731322106880985,0.2491,0.2485464777513581,0.2561891155302347
227,6.275017166280253,0.249,0.2483536131486383,0.256031533727742
228,6.258680884481586,0.2506,0.2500319118954847,0.25740157257219454
229,6.25742424742015,0.252,0.25016165083957287,0.2575073665709815
230,6.249884425051534,0.2509,0.2509420099319768,0.25814335417014345
231,6.248627787990099,0.2528,0.25107239123780406,0.258249556332473
232,6.245486195336508,0.2516,0.25139874714274923,0.2585153174622255
233,6.239831328560047,0.2516,0.25198763975559646,0.2589946094283193
234,6.238574691498611,0.2485,0.25211875873395057,0.25910127995806254
235,6.246742832397945,0.2533,0.2512681357197972,0.2584089691521989
236,6.234804780314303,0.2577,0.25251267074952033,0.25942164380187466
237,6.230406550599278,0.2547,0.25297328877893116,0.2597960703337238
238,6.227893276476406,0.2577,0.2532370096277913,0.26001035217832724
239,6.225380002353534,0.2559,0.2535011023690578,0.26022486984883647
240,6.222866728230662,0.251,0.2537655674708554,0.2604396235978756
241,6.2190968170463545,0.2553,0.25416296432217406,0.2607621974212647
242,6.208415402024149,0.2551,0.2552934913328896,0.2616790517171255
243,6.216583542923482,0.255,0.25442836236960154,0.26097754247177973
244,6.217211861454201,0.2599,0.2543619778139628,0.26092368400377197
245,6.209672039085585,0.2548,0.25516013680858507,0.26157096395879637
246,6.207787083493432,0.2567,0.25536020379501606,0.26173311788650616
247,6.194592394348354,0.2618,0.25676659966205123,0.2628719474265973
248,6.1977339870019446,0.2548,0.2564308008860876,0.26260020097402
249,6.183910979326148,0.2569,0.2579127392761728,0.2637986836325051
250,6.186424253449021,0.2619,0.25764244317791796,0.2635802383758611
251,6.173857882834661,0.2568,0.2589977281733834,0.2646748696169373
252,6.16506142340461,0.2621,0.2599521037854476,0.2654446982326679
253,6.156264963974559,0.259,0.2609111760236174,0.266217492981823
254,6.142441956298764,0.2614,0.26242782493048433,0.26743790347695473
255,6.138672045114456,0.2593,0.2628434872980287,0.2677720240252727
256,6.12799063009225,0.2609,0.2640259441530299,0.2687216925409789
257,6.126105674500097,0.2628,0.26423534320492514,0.26888974150181144
258,6.115424259477892,0.2687,0.26542608989701894,0.26984463608334774
259,6.112282666824301,0.2697,0.2657776559312265,0.2701263359439295
260,6.112282666824301,0.2695,0.2657776559312265,0.2701263359439295
261,6.102857888863532,0.2653,0.2668360385317991,0.27097375687893255
262,6.10034461474066,0.2698,0.26711920932916683,0.2712003250572298
263,6.099716296209943,0.2702,0.2671900636812955,0.27125700593404134
264,6.084008332941994,0.2647,0.26896945878867534,0.2726790886985085
265,6.083380014411275,0.2664,0.26904095681252876,0.272736174897907
266,6.07584019204266,0.2717,0.2699008728470206,0.27342243046109443
267,6.075211873511942,0.2717,0.26997269435813753,0.2734797203065462
268,6.067043732612609,0.2669,0.27090864484897836,0.27422591769919347
269,6.059503910243993,0.2752,0.27177635058064753,0.2749170764787577
270,6.050707450813941,0.271,0.27279324060489846,0.2757263024331235
271,6.051964087875377,0.2725,0.2726476689015827,0.2756105088576733
272,6.046309221098916,0.2732,0.2733035348973751,0.2761320791989715
273,6.036884443138146,0.2747,0.27440118633008326,0.27700422104302025
274,6.034999487545993,0.2803,0.2746213993178754,0.2771790790361878
275,6.024318072523787,0.2754,0.2758735833860896,0.27817265363880256
276,6.02054816133948,0.2772,0.27631728381995757,0.2785244303275917
277,6.008610109255838,0.2792,0.27772838907023945,0.27964220011331176
278,5.999813649825787,0.2742,0.2787740564287467,0.2804695373631115
279,5.990388871865018,0.2793,0.2798999945964515,0.2813594834759825
280,5.981592412434966,0.2811,0.2809560947105234,0.2821933899546079
281,5.970910997412761,0.2818,0.2822453055822701,0.28321027652653463
282,5.953946397083376,0.2801,0.284308273827202,0.28483503608613175
283,5.948291530306914,0.2861,0.285000144135276,0.28537927991788997
284,5.943893300591888,0.2829,0.2855397262866966,0.28580350222656725
285,5.938866752346145,0.2905,0.28615795909952446,0.2862893168687609
286,5.933211885569683,0.2875,0.2868554725243387,0.2868371217546277
287,5.927557018793221,0.2855,0.28755510852437105,0.2873862669475262
288,5.920645514955324,0.2888,0.2884131066442073,0.28805926846330565
289,5.913105692586709,0.2875,0.2893527337226609,0.2887957456599691
290,5.899282684910913,0.2891,0.291085243521257,0.2901521905080719
291,5.891742862542298,0.2915,0.292035640410377,0.29089548259683623
292,5.879804810458657,0.2918,0.2935482399952078,0.2920773075710222
293,5.869123395436452,0.2918,0.29490974671778086,0.2931398862647254
294,5.858441980414247,0.2917,0.2962789486941108,0.2942073528345522
295,5.848388883922759,0.2939,0.29757465408105754,0.29521650767749763
296,5.83268092065481,0.2928,0.2996129011623802,0.29680204420222506
297,5.827654372409066,0.2982,0.3002686771164564,0.2973116723286627
298,5.816344638856143,0.2949,0.3017504538020864,0.29846234917805836
299,5.808804816487528,0.3076,0.30274314199489655,0.29923256210911353
300,5.807548179426092,0.3154,0.30290896659389416,0.299361172155147
301,5.799380038526758,0.304,0.30398945091351026,0.3001988203228795
302,5.794353490281015,0.3017,0.3046566266958493,0.3007157481009655
303,5.790583579096706,0.3019,0.3051581404356044,0.30110417116798327
304,5.787441986443117,0.3021,0.3055768099907389,0.3014283337911449
305,5.779273845543783,0.3044,0.30666850687010166,0.3022731879397214
306,5.776760571420912,0.3049,0.30700533112492195,0.3025337341691834
307,5.778645527013065,0.3051,0.3067526724446447,0.3023382983962866
308,5.766707474929424,0.3015,0.30835694832382227,0.3035787064180309
309,5.762937563745116,0.3094,0.3088655875390615,0.30397172260880334
310,5.74974287460004,0.306,0.3106534866455706,0.30535223874676065
311,5.754141104315065,0.3124,0.3100561957321512,0.3048912084838925
312,5.745972963415731,0.3122,0.3111665047557795,0.30574809170747874
313,5.739061459577834,0.3086,0.31210956636250387,0.3064754646862944
314,5.7365481854549625,0.3108,0.3124533091874566,0.3067404916180478
315,5.725238451902039,0.317,0.3140055070941419,0.3079366020443453
316,5.7145570368798335,0.3115,0.3154795178634392,0.30907151619756185
317,5.70324730332691,0.3115,0.317048752580061,0.3102787699209984
318,5.690680932712551,0.3117,0.3188026166148269,0.3116269145956402
319,5.6818844732825,0.3155,0.3200367490940279,0.3125748563518624
320,5.676229606506039,0.3178,0.32083291305563433,0.3131860957370458
321,5.662406598830243,0.3231,0.3227882846875925,0.31468634002654516
322,5.662406598830243,0.3155,0.3227882846875925,0.31468634002654516
323,5.648583591154448,0.3227,0.3247566856611197,0.316195270622049
324,5.64795527262373,0.3241,0.3248464675771742,0.31626406522550216
325,5.642928724377986,0.3222,0.32556568959853976,0.316815070554838
326,5.6322473093557806,0.3303,0.32709973674196824,0.3179897895848094
327,5.629105716702192,0.3263,0.32755240061299357,0.3183362885773333
328,5.629105716702192,0.3263,0.32755240061299357,0.3183362885773333
329,5.619680938741422,0.3301,0.3289144041919309,0.31937849945175584
330,5.613397753434242,0.3261,0.32982574492037775,0.32007557135967246
331,5.602716338412037,0.3279,0.3313811395724744,0.3212647592814695
332,5.597061471635576,0.3289,0.3322076949425981,0.3218964563602195
333,5.583866782490499,0.3303,0.33414467537973386,0.32337615415521204
334,5.58323846395978,0.3391,0.334237203560718,0.3234468165846213
335,5.569415456283985,0.3289,0.33627949546319563,0.3250060126968066
336,5.554335811546754,0.3365,0.3385219526663041,0.3267170581653371
337,5.545539352116704,0.3385,0.33983700511122905,0.32772004808743743
338,5.538627848278805,0.3389,0.34087383792878956,0.3285106386455245
339,5.534857937094498,0.3352,0.34144070585702846,0.3289428081765154
340,5.523548203541575,0.3414,0.3431468912271062,0.3302432955151037
341,5.5172650182343945,0.3371,0.34409837606055305,0.3309683701675552
342,5.512866788519369,0.3456,0.34476594096943086,0.33147702086175046
343,5.499043780843574,0.3431,0.34687214182938336,0.33308153342765623
344,5.485220773167779,0.3457,0.3489906104100933,0.3346950050363707
345,5.4789375878606,0.3457,0.3499575757333743,0.33543136729264994
346,5.465114580184804,0.3485,0.35209368319281287,0.33705789865186864
347,5.453176528101163,0.3441,0.3539481435135645,0.33846986959061204
348,5.449406616916855,0.3538,0.3545356041049213,0.338917150575424
349,5.444380068671112,0.3568,0.35532025184858507,0.33951456785741274
350,5.43872520189465,0.3484,0.35620483998900576,0.3401880872617777
351,5.424902194218855,0.3559,0.35837539297359855,0.3418408244147805
352,5.424902194218855,0.3528,0.35837539297359855,0.3418408244147805
353,5.416105734788803,0.3613,0.3597626783096171,0.34289726724045033
354,5.410450868012342,0.3568,0.36065695538917675,0.3435783411788623
355,5.401026090051572,0.361,0.3621516434344461,0.3447168263929876
356,5.397256178867265,0.3618,0.3627509875818698,0.34517339761761245
357,5.387203082375778,0.3617,0.36435330584691167,0.3463942107672159
358,5.378406622945726,0.3635,0.3657601434273394,0.3474663490774572
359,5.36772520792352,0.3659,0.36747440614054383,0.3487731603958593
360,5.363955296739213,0.3656,0.3680809848469195,0.3492356789576743
361,5.353273881717008,0.3613,0.3698039511949426,0.35054980685687515
362,5.348247333471264,0.3702,0.37061695148659274,0.3511700916023295
363,5.335052644326186,0.3702,0.3727576578999242,0.3528040385419376
364,5.324999547834699,0.3773,0.37439497466808463,0.35405449075910145
365,5.311804858689622,0.3708,0.3765520583681489,0.3557029797438345
366,5.306149991913161,0.3727,0.37747929169837835,0.3564120008497089
367,5.295468576890955,0.3742,0.3792351825534335,0.35775539640112103
368,5.28792875452234,0.3769,0.3804780842622689,0.35870692885463634
369,5.2816455692151605,0.3814,0.3815159800818469,0.35950192831894223
370,5.279132295092288,0.3841,0.38193167796414473,0.35982045121392364
371,5.264680968885775,0.3821,0.3843278221322667,0.3616577556354736
372,5.255256190925006,0.3776,0.38589581402940504,0.3628613155688397
373,5.251486279740698,0.386,0.3865241540576008,0.3633439141262095
374,5.236406635003467,0.3837,0.3890438903087996,0.3652810138612304
375,5.22949513116557,0.3906,0.39020210029788593,0.3661724333692567
376,5.224468582919826,0.386,0.39104571654086323,0.36682215115658845
377,5.224468582919826,0.3882,0.39104571654086323,0.36682215115658845
378,5.209388938182594,0.3929,0.3935828671985388,0.3687784336144953
379,5.196822567568235,0.3925,0.39570413178948166,0.37041682453481356
380,5.191796019322492,0.3947,0.396554347321806,0.3710742532106228
381,5.179857967238851,0.3971,0.39857738548354327,0.37264038401286625
382,5.172946463400954,0.3929,0.3997509729324074,0.3735501343600832
383,5.1610084113173125,0.4018,0.40178197606985233,0.375126766555141
384,5.150326996295107,0.4038,0.4036031940115091,0.3765430571057637
385,5.135247351557876,0.3998,0.40618038275498963,0.3785515349507178
386,5.125194255066388,0.4026,0.4079022051604931,0.37989636184966824
387,5.116397795636337,0.4046,0.4094110698660553,0.38107690721089743
388,5.108229654737003,0.4065,0.41081394914144814,0.38217631354722975
389,5.100689832368388,0.4117,0.412110360644896,0.38319386618765533
390,5.092521691469055,0.4138,0.413516281994991,0.38429914980126184
391,5.080583639385413,0.4115,0.4155736490820308,0.38592003800678304
392,5.073672135547516,0.4207,0.4167660361174488,0.3868614085505186
393,5.062990720525311,0.4139,0.4186104860656542,0.38832051039213705
394,5.052937624033824,0.4225,0.42034810431069053,0.3896984874091763
395,5.039742934888746,0.4185,0.4226308330566259,0.39151397394354936
396,5.0347163866430025,0.4182,0.42350098447438916,0.3922076373847071
397,5.025291608682233,0.4226,0.42513319143781775,0.39351129165917453
398,5.015238512190746,0.4257,0.42687500987587834,0.3949062035275237
399,5.003928778637823,0.423,0.42883527125471105,0.39648081683754316
400,5.001415504514951,0.43,0.4292709573145613,0.3968314953221132
401,4.993247363615617,0.427,0.4306870471937136,0.3979731128141829
402,4.978796037409104,0.4369,0.43319253708951455,0.4000000302727778
403,4.971256215040489,0.4325,0.43449960650993086,0.4010611500990622
404,4.969999577979053,0.4369,0.4347174318026594,0.40123824217210163
405,4.964973029733309,0.4371,0.43558865955306897,0.4019472907844201
406,4.954919933241822,0.4402,0.4373306628583479,0.40336864267322003
407,4.944866836750335,0.4374,0.439071856013929,0.4047943112836325
408,4.940468607035308,0.4392,0.4398333088599063,0.40541939152491785
409,4.932300466135976,0.4397,0.44124682271894927,0.4065824243052983
410,4.926017280828796,0.437,0.44233352616849475,0.40747897573865055
411,4.919734095521616,0.4466,0.44341962455005884,0.40837718064094225
412,4.904654450784385,0.4418,0.4460234032479239,0.4105395730376049
413,4.894601354292898,0.4509,0.4477566626107664,0.41198638153760575
414,4.885176576332128,0.4473,0.4493794231622926,0.41334651795907035
415,4.877008435432795,0.4491,0.4507839346933221,0.4145282186889725
416,4.865698701879872,0.4516,0.4527254631150958,0.41616885266212583
417,4.859415516572692,0.454,0.45380236005509705,0.417082523455272
418,4.848734101550488,0.4493,0.45563000401750664,0.41863935115267475
419,4.840565960651153,0.4586,0.4570248090062582,0.4198328902233195
420,4.833654456813256,0.4565,0.4582029983068915,0.42084483750537177
421,4.823601360321769,0.4656,0.4599131934668151,0.4223200537452826
