,frequency (rad/s),Amplitude (experimental),Amplitude (predicted)
0,7.867804641650277,0.1507,0.1495661167457263
1,7.850840041320893,0.152,0.15044221872951394
2,7.837645352175817,0.1553,0.15112931417260111
3,7.828220574215046,0.1546,0.15162317170275358
4,7.821937388907866,0.1546,0.1519538441993417
5,7.816910840662123,0.1546,0.152219212637087
6,7.813140929477815,0.1548,0.15241872525563396
7,7.809999336824227,0.1553,0.15258530514724458
8,7.807486062701353,0.1529,0.15271877861068883
9,7.804344470047764,0.1571,0.1528858829674113
10,7.800574558863457,0.1564,0.15308679416521562
11,7.79617632914843,0.1573,0.15332172427614077
12,7.790521462371969,0.1533,0.1536246248302235
13,7.784238277064789,0.1593,0.15396230399798722
14,7.776698454696174,0.1558,0.15436908719793388
15,7.764132084081814,0.159,0.15505088679132673
16,7.754707306121045,0.1582,0.15556540029228363
17,7.746539165221712,0.1576,0.15601352270383823
18,7.737742705791661,0.1599,0.15649842752981122
19,7.727689609300173,0.1611,0.15705556028268014
20,7.733972794607354,0.1584,0.15670698163098534
21,7.732716157545916,0.1565,0.15677659838404484
22,7.729574564892327,0.1578,0.15695085667348285
23,7.717008194277968,0.1627,0.1576509950223361
24,7.7151232386858135,0.1589,0.15775644625578225
25,7.723291379585148,0.1589,0.15730030328731964
26,7.711353327501507,0.1636,0.15796768722184673
27,7.706326779255762,0.1575,0.158250045873196
28,7.709468371909353,0.1597,0.15807347728732424
29,7.696273682764276,0.1601,0.1588171888974727
30,7.684963949211353,0.1623,0.15945911755379608
31,7.674910852719865,0.1594,0.16003320960283005
32,7.665486074759095,0.1616,0.1605744272299997
33,7.654176341206171,0.1634,0.16122775993631253
34,7.649149792960428,0.1636,0.16151949494888038
35,7.638468377938223,0.1644,0.16214224070010616
36,7.6271586443852994,0.1658,0.16280581211455097
37,7.6164772293630945,0.1653,0.16343651345310703
38,7.6227604146702745,0.1692,0.16306504070586367
39,7.603282540218017,0.1655,0.1642210233932523
40,7.598884310502992,0.164,0.16448386508051308
41,7.608937406994479,0.1659,0.16388406934874447
42,7.608937406994479,0.1656,0.16388406934874447
43,7.597627673441556,0.1661,0.1645590862355127
44,7.59637103638012,0.1648,0.16463436239401297
45,7.603910858748735,0.1674,0.16418352939116865
46,7.59637103638012,0.1694,0.16463436239401297
47,7.590716169603658,0.1646,0.16497378726100617
48,7.586317939888633,0.1734,0.16523855844341978
49,7.58066307311217,0.1645,0.16557997794568094
50,7.572494932212837,0.1722,0.16607513409123767
51,7.560556880129196,0.1685,0.16680309358204473
52,7.56244183572135,0.1698,0.16668781387456247
53,7.553645376291298,0.1727,0.16722687813387455
54,7.5347958203697605,0.1701,0.16839144355446037
55,7.54422059833053,0.1731,0.16780754594946493
56,7.541707324207657,0.1706,0.16796293515879276
57,7.525999360939708,0.1711,0.16893935045938088
58,7.519087857101812,0.1726,0.16937185083437675
59,7.513432990325349,0.1753,0.1697270328377682
60,7.507778123548888,0.1724,0.17008340696928398
61,7.510919716202477,0.1747,0.1698852738380275
62,7.493326797342375,0.1747,0.1709995949929446
63,7.476362197012989,0.1728,0.17208522576203522
64,7.481388745258734,0.1759,0.17176241135613438
65,7.461282552275758,0.1763,0.17305951037602937
66,7.4631675078679125,0.1771,0.17293724322826082
67,7.439919722231347,0.1723,0.17445491747797923
68,7.438034766639194,0.1787,0.17457890458034228
69,7.428609988678424,0.1812,0.17520095809502143
70,7.410388751287604,0.176,0.17641368640097035
71,7.405362203041861,0.1825,0.17675059434820103
72,7.41164538834904,0.1827,0.17632961977268644
73,7.4085037956954505,0.1785,0.17653990650759563
74,7.395309106550373,0.1813,0.17742750311072494
75,7.3915391953660645,0.1784,0.17768241264566753
76,7.389654239773911,0.1836,0.17781008697638095
77,7.389025921243193,0.1785,0.17785267767136795
78,7.388397602712475,0.1848,0.17789528467297033
79,7.38714096565104,0.1791,0.17798054763023816
80,7.383371054466732,0.18,0.17823672875145374
81,7.3701763653216545,0.1846,0.17913801971802437
82,7.366406454137348,0.1816,0.17939686972182284
83,7.371433002383091,0.1852,0.17905186900164438
84,7.3638931800144745,0.1847,0.17956976863567536
85,7.35007017233868,0.1825,0.1805254905681708
86,7.34692857968509,0.1866,0.18074383391746718
87,7.325565749640679,0.1864,0.18223982577579093
88,7.329335660824988,0.1867,0.1819743926447433
89,7.314256016087755,0.1896,0.18303984813180088
90,7.305459556657706,0.185,0.18366597469640106
91,7.296034778696936,0.1864,0.18434063037462875
92,7.302946282534834,0.1864,0.18384549669169714
93,7.287866637797602,0.1894,0.18492854045777668
94,7.28849495632832,0.1889,0.18488321032108418
95,7.285981682205448,0.1891,0.18506463745551222
96,7.2822117710211405,0.1905,0.18533731195218886
97,7.267760444814628,0.1894,0.18638853331816846
98,7.270273718937499,0.1861,0.18620502902539673
99,7.262105578038166,0.191,0.1868024757614103
100,7.2602206224460115,0.1906,0.18694078298232755
101,7.245769296239499,0.1931,0.1880065944890146
102,7.239486110932319,0.1928,0.18847302125459128
103,7.233831244155858,0.1964,0.18889438757434268
104,7.2281763773793966,0.1932,0.18931726043074443
105,7.222521510602935,0.1947,0.1897416471794077
106,7.209326821457857,0.1943,0.19073781193554087
107,7.208070184396421,0.1911,0.19083312019365586
108,7.201786999089243,0.1987,0.1913108041798953
109,7.184822398759857,0.1938,0.19261013152529552
110,7.19299053965919,0.1949,0.1919827764422543
111,7.184194080229139,0.1992,0.19265852514478393
112,7.185450717290575,0.194,0.19256175731041686
113,7.1728843466762156,0.1952,0.1935329406038021
114,7.1678577984304725,0.1963,0.1939236051452849
115,7.147123286916779,0.1988,0.19554848013388273
116,7.140840101609601,0.1987,0.19604515991225024
117,7.12576045687237,0.1986,0.1972454396169838
118,7.122618864218778,0.1999,0.19749697411377073
119,7.108795856542984,0.2047,0.19860983040948982
120,7.105654263889394,0.2044,0.19886414790022142
121,7.089946300621445,0.2007,0.2001435636146012
122,7.083034796783547,0.2041,0.20071067136524037
123,7.074238337353496,0.2041,0.20143616019445507
124,7.064813559392727,0.2074,0.2022181217447722
125,7.061671966739136,0.2063,0.20247985182771974
126,7.059158692616265,0.2069,0.20268962507369875
127,7.0359109069797,0.2064,0.20464656885316196
128,7.030884358733957,0.2064,0.20507365338556505
129,7.016433032527444,0.2115,0.20630946805081146
130,7.012663121343137,0.2084,0.2066338072983018
131,6.998840113667341,0.2102,0.20783003126664074
132,6.994441883952315,0.2141,0.20821296345556578
133,6.978105602153649,0.209,0.2096451717685566
134,6.968680824192879,0.2182,0.21047859857779508
135,6.961769320354982,0.2135,0.2110931374939842
136,6.956742772109237,0.2146,0.21154187178486267
137,6.938521534718418,0.2145,0.21318133470942888
138,6.936636579126263,0.2155,0.2133520883810551
139,6.933494986472673,0.2167,0.21363716209331055
140,6.930353393819083,0.2168,0.21392284263482222
141,6.920928615858314,0.2148,0.21478354268218594
142,6.922813571450467,0.2194,0.21461096223287424
143,6.91904366026616,0.2165,0.21495634411100073
144,6.9102472008361095,0.2191,0.21576568383990086
145,6.905220652590365,0.2163,0.21623034309388567
146,6.902079059936776,0.2214,0.21652156420168253
147,6.900194104344622,0.2163,0.21669659652045475
148,6.898309148752468,0.2233,0.21687185405524148
149,6.895795874629595,0.2183,0.2171058817784004
150,6.885114459607391,0.2187,0.21810499570417669
151,6.883857822545954,0.2233,0.21822301921915063
152,6.89139764491457,0.2186,0.21751639817458948
153,6.888884370791699,0.2201,0.21775153364562103
154,6.8819728669538005,0.2272,0.21840024504704889
155,6.863123311032262,0.2207,0.22018516531192023
156,6.8656365851551335,0.2193,0.2199458383283483
157,6.8493003033564674,0.224,0.22150889494660023
158,6.853070214540775,0.2278,0.2211466257377312
159,6.837362251272826,0.2211,0.22266232519150173
160,6.841132162457133,0.2287,0.22229705487684284
161,6.824795880658467,0.2245,0.2238868063481853
162,6.8222826065355955,0.2282,0.2241329863769338
163,6.8109728729826715,0.2287,0.22524613566904217
164,6.8109728729826715,0.2278,0.22524613566904217
165,6.799663139429748,0.23,0.22636809027109497
166,6.801548095021902,0.2286,0.2261804824079524
167,6.794636591184004,0.2302,0.22686958754453462
168,6.778300309385338,0.2253,0.22851169350309786
169,6.770132168486003,0.236,0.2293398313816147
170,6.765733938770978,0.2347,0.2297877258929545
171,6.763848983178825,0.2307,0.22998010562435653
172,6.750025975503029,0.2339,0.23139873016181833
173,6.743114471665131,0.2407,0.2321132535739126
174,6.730548101050772,0.2353,0.23342138118864586
175,6.7286631454586185,0.2385,0.23361860803637471
176,6.719238367497849,0.2398,0.2346087152209141
177,6.717981730436414,0.2372,0.2347412317945617
178,6.705415359822054,0.2424,0.23607294552207794
179,6.714211819252106,0.2373,0.23513949385810504
180,6.707300315414208,0.2355,0.23587242662537652
181,6.701645448637747,0.235,0.23647479413968076
182,6.695362263330567,0.2424,0.23714695336915062
183,6.685937485369798,0.2377,0.23816087921632756
184,6.6853091668390805,0.2425,0.2382287181766811
185,6.674627751816875,0.2483,0.2393866759398173
186,6.671486159163285,0.2428,0.23972894741634565
187,6.657034832956772,0.2465,0.2413134131676231
188,6.650123329118874,0.2493,0.24207706398396503
189,6.630017136135899,0.245,0.24432045099097072
190,6.610539261683643,0.2523,0.24652521960706822
191,6.603627757845745,0.2488,0.24731511704008913
192,6.595459616946412,0.251,0.24825379459684419
193,6.583521564862771,0.2585,0.24963585572478697
194,6.584778201924206,0.255,0.24948980468599224
195,6.566556964533385,0.2551,0.25162081562215827
196,6.5640436904105135,0.2549,0.2519169994862175
197,6.553362275388308,0.2544,0.25318193166316366
198,6.546450771550411,0.2571,0.25400575829184646
199,6.547079090081129,0.2546,0.253930690597496
200,6.5370259935896415,0.2585,0.25513598062038484
201,6.52822953415959,0.2594,0.2561980150529451
202,6.522574667383129,0.2643,0.2568844304710279
203,6.516919800606666,0.264,0.2575737439210377
204,6.504981748523027,0.2628,0.2590385502725929
205,6.5037251114615895,0.2596,0.25919350209097736
206,6.494300333500821,0.2654,0.26036029928965565
207,6.493672014970103,0.2619,0.2604383791479462
208,6.4767074146407175,0.2706,0.26256051989802476
209,6.4767074146407175,0.2679,0.26256051989802476
210,6.474194140517845,0.2679,0.26287721995286384
211,6.4647693625570755,0.2699,0.26407020192582825
212,6.4647693625570755,0.2659,0.26407020192582825
213,6.456601221657743,0.2712,0.26511100628975637
214,6.456601221657743,0.2679,0.26511100628975637
215,6.447176443696973,0.2701,0.26631995091430927
216,6.4440348510433845,0.2734,0.26672485411269914
217,6.429583524836871,0.2713,0.268599894110274
218,6.420787065406819,0.2762,0.2697513524222944
219,6.412618924507486,0.2738,0.2708274985211923
220,6.4000525538931266,0.2736,0.2724962745407365
221,6.391884412993794,0.2799,0.2735896187607174
222,6.3830879535637415,0.2752,0.27477475318167377
223,6.368636627357229,0.28,0.27673924474464007
224,6.36486671617292,0.2857,0.27725532774894013
225,6.349158752904971,0.2814,0.27942191925518867
226,6.351672027027843,0.2835,0.2790734939464716
227,6.3560702567428695,0.2787,0.2784653774646302
228,6.344760523189946,0.2862,0.28003329742366145
229,6.349787071435689,0.2826,0.2793347493756929
230,6.348530434374254,0.2903,0.2795091315467175
231,6.339105656413484,0.2807,0.28082242330155766
232,6.339733974944202,0.2806,0.2807345716616051
233,6.330309196983434,0.2877,0.2820568560815817
234,6.320256100491946,0.2884,0.2834780109586907
235,6.308946366939023,0.2886,0.28509016987663427
236,6.295123359263227,0.2901,0.2870800204845753
237,6.289468492486765,0.2943,0.2879002746227445
238,6.276273803341689,0.2967,0.2898284081744504
239,6.259309203012304,0.2966,0.29233701098375664
240,6.250512743582252,0.2956,0.29365103570283285
241,6.233548143252867,0.3063,0.2962111772033518
242,6.226008320884252,0.3028,0.2973601101961545
243,6.210928676147021,0.2988,0.29967872341682594
244,6.20527380937056,0.3064,0.30055540203621245
245,6.187680890510457,0.306,0.30330827646694586
246,6.184539297856866,0.3048,0.3038039466724482
247,6.181397705203277,0.3072,0.3043008646682606
248,6.177627794018969,0.3068,0.30489881880863806
249,6.179512749611123,0.3122,0.304599616018216
250,6.171972927242507,0.3075,0.3057991442428005
251,6.1694596531196355,0.3102,0.3062006014320725
252,6.16506142340461,0.3117,0.3069051031531125
253,6.157521601035994,0.3054,0.3081186268214508
254,6.158149919566712,0.3083,0.3080172186706487
255,6.150610097198097,0.3159,0.3092375066917298
256,6.138043726583738,0.3117,0.31128786311258105
257,6.127362311561532,0.3163,0.3130470900539639
258,6.116680896539328,0.3208,0.3148215782212388
259,6.109141074170712,0.3205,0.316083433952733
260,6.097831340617788,0.3277,0.31799075094057294
261,6.080238421757685,0.3234,0.32099276906574536
262,6.074583554981224,0.3239,0.32196687605151875
263,6.061388865836147,0.3305,0.3242573531133937
264,6.051335769344659,0.3234,0.32601913593401544
265,6.043795946976044,0.3294,0.32735002221488035
266,6.037512761668864,0.335,0.3284653951074242
267,6.0324862134231205,0.3288,0.32936184294204013
268,6.028087983708096,0.3372,0.330149275891422
269,6.023689753993069,0.3348,0.3309395598935765
270,6.018034887216608,0.3367,0.3319598482048538
271,6.0111233833787105,0.3372,0.3332133327364648
272,5.996672057172197,0.3367,0.3358574374944274
273,5.987247279211427,0.3439,0.3375989191964528
