,frequency (rad/s),Amplitude (experimental),Amplitude (predicted)
213,6.553362275388308,0.304,0.24213190018266487
214,6.553990593919026,0.3055,0.242052418247303
215,6.544565815958258,0.306,0.24324931445830336
216,6.536397675058923,0.3081,0.24429477327063867
217,6.540167586243231,0.3078,0.2438113080006025
218,6.542680860366103,0.3082,0.24348989932746007
219,6.530114489751743,0.3077,0.24510417427124973
220,6.527601215628872,0.3097,0.24542921049098612
221,6.516291482075948,0.3075,0.24690097394458874
222,6.511893252360923,0.3155,0.2474773798761697
223,6.51000829676877,0.3176,0.24772511118146548
224,6.496813607623692,0.3151,0.24947109361179404
225,6.488017148193641,0.32,0.2506467363718312
226,6.479849007294308,0.3133,0.2517468638001377
227,6.471052547864256,0.3216,0.2529408298634799
228,6.457857858719179,0.317,0.2547499338314778
229,6.455972903127026,0.3192,0.2550101745519456
230,6.446548125166256,0.3273,0.2563181916625958
231,6.447176443696973,0.3256,0.2562306355468652
232,6.4440348510433845,0.3217,0.25666892593453444
233,6.433981754551897,0.3228,0.25808006820991164
234,6.42644193218328,0.3285,0.2591471182609295
235,6.425185295121844,0.3293,0.25932569052475746
236,6.411990605976768,0.3285,0.261213427346402
237,6.4107339689153315,0.3293,0.261394432619705
238,6.404450783608153,0.3305,0.2623026736884292
239,6.3950260056473835,0.3358,0.26367515889916776
240,6.393769368585947,0.3381,0.2638590819000324
241,6.38371627209446,0.3382,0.2653383753603244
242,6.38057467944087,0.3336,0.26580355732782096
243,6.366751671765075,0.3423,0.2678669839871205
244,6.354185301150716,0.3408,0.26976665998843385
245,6.35292866408928,0.347,0.26995789202954046
246,6.351672027027843,0.3463,0.2701493555782425
247,6.332822471106305,0.3457,0.2730493675631105
248,6.3284242413912795,0.3471,0.273733694048988
249,6.317114507838356,0.3505,0.27550691115626913
250,6.313344596654048,0.348,0.2761023498468633
251,6.302663181631844,0.3584,0.2778014267936399
252,6.294495040732509,0.3541,0.2791128197959624
253,6.292610085140356,0.3508,0.27941695275128314
254,6.281300351587433,0.3621,0.28125371406456495
255,6.270618936565227,0.3625,0.28300748100816503
256,6.258680884481586,0.3604,0.28498983005636525
257,6.256795928889432,0.3645,0.28530500558024924
258,6.24799946945938,0.3629,0.28678374697061837
259,6.243601239744355,0.37,0.28752804677253363
260,6.241716284152201,0.362,0.28784804573520917
261,6.233548143252867,0.3772,0.2892417833563594
262,6.22977823206856,0.3672,0.28988895103333767
263,6.22663663941497,0.3736,0.29043015495535496
264,6.2077870834934314,0.3717,0.29371406605203315
265,6.202760535247688,0.3836,0.2946005400208142
266,6.1914508016947645,0.3722,0.29661196877141977
267,6.183910979326148,0.3767,0.29796604731936266
268,6.183282660795431,0.3797,0.298079365816614
269,6.173229564303944,0.3847,0.2999025677278678
270,6.16506142340461,0.3939,0.3013980597623143
271,6.156893282505276,0.3858,0.30290639907235306
272,6.1468401860137885,0.3828,0.30478069025039217
273,6.146211867483071,0.3888,0.3048984945873728
274,6.138672045114456,0.3893,0.306318270063514
275,6.12799063009225,0.3815,0.30834915772679306
276,6.121079126254353,0.3943,0.3096756266593734
277,6.114795940947173,0.4041,0.3108900423850512
278,6.109141074170712,0.3992,0.31199003428963307
279,6.102229570332814,0.4045,0.31334358605991425
280,6.093433110902763,0.399,0.3150809548725637
281,6.094061429433481,0.4111,0.3149563080526975
282,6.076468510573378,0.4113,0.3184787815835204
283,6.070813643796916,0.4102,0.31962543049078707
284,6.056362317590403,0.4131,0.32258827792983996
285,6.044424265506762,0.416,0.3250717144489488
286,6.033114531953839,0.42,0.32745498519858257
287,6.0218047984009155,0.4252,0.3298685277261883
288,6.021176479870197,0.4279,0.330003512188419
289,6.0161499316244536,0.4297,0.33108682508365184
290,6.006096835132967,0.4292,0.33327193962380486
291,6.003583561010095,0.4404,0.3338221070790313
292,5.995415420110762,0.4296,0.33562101629614893
293,5.9885039162728635,0.4351,0.33715627486168165
294,5.980964093904248,0.4359,0.33884497381550277
295,5.973424271535633,0.4464,0.34054832377571054
296,5.974052590066351,0.4383,0.3404058138779979
297,5.958344626798402,0.4398,0.34399971749445674
298,5.950176485899068,0.4539,0.3458945338940807
299,5.94326498206117,0.4527,0.34751196835494624
300,5.936353478223273,0.4503,0.3491425146501516
301,5.930070292916093,0.4547,0.35063633717025167
302,5.92190215201676,0.4624,0.3525948904767888
303,5.912477374055991,0.4558,0.35487837316411064
304,5.899282684910913,0.4653,0.35811850716489646
305,5.889857906950144,0.4691,0.3604643606128686
306,5.881689766050811,0.4658,0.36251902783060885
307,5.879804810458657,0.4796,0.36299606166486825
308,5.864725165721426,0.4726,0.36685178371649496
309,5.860955254537118,0.4829,0.36782680649504124
310,5.852158795107067,0.4755,0.37011939598731103
311,5.855300387760656,0.4795,0.369297780033092
312,5.840220743023425,0.4944,0.3732706082985969
313,5.827654372409066,0.4953,0.376638224587449
314,5.8245127797554765,0.494,0.37748836396771995
315,5.819486231509733,0.4941,0.3788555241185916
316,5.811946409141117,0.4992,0.38092242485883393
317,5.802521631180348,0.5002,0.38353368542442073
318,5.7861853493816815,0.5131,0.38813409056680925
319,5.7855570308509625,0.5107,0.38831293946850537
320,5.776760571420912,0.5054,0.39083191697797437
321,5.759795971091527,0.5204,0.3957708103566145
322,5.753512785784347,0.5206,0.39762759811827114
323,5.745972963415731,0.5244,0.39987579256158406
324,5.737176503985681,0.5387,0.4025267227880829
325,5.722725177779168,0.5382,0.4069486496725807
326,5.7145570368798335,0.5413,0.4094854862375853
327,5.707645533041936,0.5425,0.4116535858455016
328,5.701990666265474,0.5385,0.41344237105065823
329,5.696335799489012,0.5538,0.41524471028027476
330,5.6869110215282435,0.5495,0.4182791330857326
331,5.68502606593609,0.5468,0.41889064655108305
332,5.679999517690346,0.5444,0.4205289725382515
333,5.667433147075987,0.5604,0.42467391836187557
334,5.665548191483833,0.564,0.42530179106638333
335,5.658636687645935,0.5557,0.42761786645980504
336,5.651725183808038,0.5647,0.42995597223858656
337,5.642300405847268,0.579,0.4331803497195406
338,5.634132264947936,0.5745,0.43600900815217836
339,5.628477398171474,0.5803,0.43798620168125235
340,5.613397753434242,0.5756,0.4433357589053934
341,5.597061471635576,0.5824,0.44926076695458655
342,5.597061471635576,0.5887,0.44926076695458655
343,5.590778286328396,0.5862,0.4515764469246137
344,5.579468552775473,0.6015,0.4557974392541912
345,5.573185367468293,0.6085,0.45817223464585083
346,5.559362359792498,0.6074,0.4634733507643477
347,5.5555924486081905,0.6283,0.4649376859475677
348,5.550565900362447,0.6293,0.4669027132483699
349,5.535486255625216,0.6275,0.47288551747846846
350,5.5279464332566,0.6244,0.47592723262186865
351,5.519778292357266,0.6307,0.4792611072552357
352,5.512238469988651,0.6422,0.4823748328265381
353,5.507211921742907,0.639,0.48447030005661923
354,5.5009287364357276,0.6382,0.48711204131143415
355,5.490247321413523,0.6556,0.4916610530457974
356,5.485849091698497,0.6692,0.4935557538501345
357,5.473911039614856,0.6588,0.49876322229870285
358,5.463229624592651,0.6731,0.5035043029513045
359,5.46008803193906,0.6721,0.5049137152897286
360,5.4519198910397275,0.692,0.5086105683571044
361,5.4399818389560854,0.6808,0.5140992627621895
362,5.433070335118188,0.6804,0.5173243341947787
363,5.426787149811009,0.6989,0.5202869577312885
364,5.4186190089116755,0.7185,0.5241828467720708
365,5.409194230950906,0.7225,0.5287417209900671
366,5.397884497397983,0.7238,0.5343043447998684
367,5.388459719437213,0.7059,0.5390182995809457
368,5.379034941476443,0.7232,0.5438052331389439
369,5.372123437638546,0.7481,0.5473629670696603
370,5.364583615269931,0.7576,0.5512906489718848
371,5.353902200247726,0.7581,0.5569396074465581
372,5.341335829633366,0.7643,0.5637157630122557
373,5.335052644326186,0.7714,0.5671579222815902
374,5.322486273711827,0.7783,0.5741531446646667
375,5.311804858689622,0.7795,0.5802181358176416
376,5.3092915845667505,0.7844,0.5816614241545897
377,5.29421193982952,0.7946,0.5904540205880674
378,5.288557073053058,0.7968,0.5938110902937981
379,5.2759907024386985,0.8201,0.6013913475385905
380,5.273477428315827,0.7238,0.602927620271427
381,5.267822561539365,0.8105,0.6064093043240336
382,5.261539376232186,0.7736,0.610319046773854
383,5.253371235332851,0.841,0.6154676512931269
384,5.249601324148545,0.7884,0.6178694569366024
385,5.238919909126339,0.7293,0.6247638052280582
386,5.228238494104134,0.8391,0.6317928950971795
387,5.220698671735518,0.7687,0.6368377427059109
388,5.218185397612647,0.8643,0.6385349202878488
389,5.210017256713313,0.7763,0.6441053287608218
390,5.201849115813979,0.754,0.6497605793256528
391,5.193052656383928,0.8674,0.6559478118701642
392,5.181742922831004,0.8281,0.6640542484969868
393,5.172946463400954,0.7902,0.6704800342894215
394,5.163521685440184,0.8136,0.6774851541633635
395,5.156610181602287,0.8072,0.6827031395529527
396,5.1465570851108,0.8057,0.6904180208074648
397,5.140902218334338,0.8375,0.6948241131547143
398,5.132105758904286,0.8445,0.7017752673813649
399,5.121424343882081,0.8462,0.7103787244792586
400,5.1113712473905935,0.8771,0.7186435759941017
401,5.102574787960542,0.8731,0.7260121549728128
402,5.088751780284746,0.8816,0.7378571824884811
403,5.080583639385413,0.8845,0.7450136014226828
404,5.076185409670387,0.8919,0.7489165758771962
405,5.0623624019945925,0.8987,0.7614143034996181
406,5.0560792166874124,0.9142,0.7672137354201538
407,5.047282757257362,0.9332,0.7754609104268869
408,5.036601342235156,0.9436,0.7856809465131395
409,5.025291608682233,0.9692,0.7967551587390583
410,5.020893378967208,0.9536,0.8011338376202108
411,5.015866830721464,0.9632,0.8061884156688593
412,5.005813734229976,0.9916,0.8164617680638321
413,4.996388956269207,0.9868,0.8262965442090311
414,4.9857075412470016,1.0025,0.8376876289672578
415,4.979424355939822,1.0176,0.8445129614710137
416,4.975026126224796,1.0323,0.8493467820387771
417,4.962459755610437,1.026,0.8634179405807562
418,4.953034977649668,1.0583,0.8742308014554899
419,4.939211969973873,1.0651,0.8905060487622408
420,4.926645599359514,1.0945,0.9057464349980221
421,4.917220821398744,1.0921,0.9174643661900633
422,4.9084243619686925,1.1156,0.9286301982803745
423,4.895857991354333,1.1384,0.9449765738464192
424,4.879521709555666,1.1467,0.9669474278482508
425,4.873866842779205,1.1828,0.9747488329447365
426,4.868211976002744,1.1866,0.9826537623419804
427,4.855017286857667,1.1583,1.0015106074932845
428,4.841822597712589,1.1174,1.0209618585223663
429,4.829884545628948,1.1406,1.0390913306502463
430,4.819203130606743,1.2044,1.0557540661123448
431,4.814804900891716,1.2035,1.0627394242306112
432,4.806636759992384,1.1763,1.0759085393498844
433,4.795955344970178,1.1389,1.0935227621149564
434,4.785902248478691,1.2303,1.1105181812343399
435,4.780247381702229,1.2446,1.1202600030557002
436,4.768937648149306,1.2203,1.1401455477884048
437,4.759512870188536,1.3018,1.1571351189219745
438,4.755114640473511,1.2985,1.1651963553756783
439,4.746318181043459,1.2983,1.1815767895660527
440,4.7337518104291,1.2582,1.2055857140412243
441,4.720557121284023,1.2756,1.231584641144374
442,4.7111323433232535,1.2865,1.2506623875833334
443,4.704849158016074,1.2987,1.2636199555220509
444,4.694167742993868,1.3283,1.2860935412965582
445,4.683486327971663,1.3581,1.3091366897424332
446,4.672804912949458,1.3892,1.332758035757888
447,4.659610223804381,1.4224,1.3627464136049752
448,4.648300490251458,1.4455,1.3891698661048886
449,4.640760667882843,1.4638,1.4071565585992503
450,4.628822615799201,1.4937,1.4362438951834644
451,4.620654474899868,1.5329,1.4565748194388843
452,4.611229696939098,1.4913,1.4804643323298652
453,4.605574830162636,1.5184,1.4950178351838326
454,4.600548281916892,1.561,1.5080913620330965
455,4.5904951854254055,1.5293,1.5346204037000437
456,4.581070407464636,1.6134,1.5599447334233458
457,4.567875718319559,1.5846,1.5961099862648322
458,4.5634774886045335,1.6455,1.6083425366798825
459,4.550282799459456,1.6152,1.6455432785136752
460,4.542114658560123,1.6527,1.66892824057907
461,4.528291650884328,1.6535,1.7090597407406884
462,4.514468643208533,1.641,1.749792897499223
463,4.504415546717046,1.7396,1.7797177014620467
464,4.492477494633404,1.7056,1.8154873083072958
465,4.483681035203353,1.7631,1.841941133852169
466,4.475512894304019,1.8436,1.8665271980528193
467,4.467973071935403,1.8344,1.8891989780382907
468,4.461061568097506,1.8185,1.9099268667584872
469,4.444096967768122,1.8748,1.9603658550305278
470,4.436557145399505,1.9344,1.9824754321951379
471,4.427132367438737,1.9352,2.009737190469911
472,4.413309359762941,1.9596,2.0487518897364065
473,4.402627944740736,1.9931,2.077905669399605
474,4.389433255595659,2.0246,2.112434750105961
475,4.379380159104171,2.0692,2.1374418264898933
476,4.363043877305505,2.0936,2.1752413922919596
477,4.350477506691146,2.1487,2.2015667676552306
478,4.3391677731382226,2.2065,2.2229453875037164
479,4.327858039585299,2.1924,2.2419223869848084
480,4.313406713378786,2.2622,2.2623856344479143
481,4.3002120242337085,2.2359,2.2771038007073066
482,4.292672201865093,2.2444,2.283733310574857
483,4.28136246831217,2.2748,2.291173878932063
484,4.273822645943555,2.3067,2.2944369529994626
485,4.257486364144888,2.3027,2.296800427289991
486,4.251831497368426,2.3454,2.2961193296034623
487,4.237380171161913,2.3352,2.29092363016817
488,4.229840348793298,2.3277,2.286280228547591
489,4.21664565964822,2.3193,2.2750807724156226
490,4.202822651972426,2.2832,2.259354980850101
491,4.189627962827347,2.3099,2.240801172227737
492,4.175804955151553,2.2698,2.2179798396205266
493,4.165751858660066,2.2599,2.1994149410454584
494,4.153813806576425,2.2629,2.1754462739034817
495,4.145017347146373,2.2223,2.156588542654277
496,4.139362480369912,2.198,2.143983040178384
497,4.123654517101962,2.2121,2.10723277258333
498,4.112344783549039,2.1719,2.0794293823242516
499,4.101663368526834,2.17,2.0523390813446225
500,4.091610272035346,2.1102,2.0262470549844203
501,4.078415582890269,2.0625,1.9913323021180387
502,4.067734167868064,2.0199,1.9626705274161986
503,4.057052752845859,1.9866,1.9337851595583417
504,4.041973108108627,1.9525,1.8928367938321078
505,4.0319200116171405,1.9077,1.8655482941838284
506,4.023751870717807,1.9037,1.8434409657669937
507,4.015583729818474,1.8301,1.8214282804915096
508,4.003645677734832,1.8335,1.7894889421898799
509,3.9973624924276527,1.7452,1.7728148425182688
510,3.9891943515283192,1.7376,1.7513015643768555
511,3.981026210628986,1.6958,1.7299919814415536
512,3.9703447956067808,1.6615,1.7024635855297583
513,3.960920017646011,1.6323,1.6785178146008306
514,3.950866921154524,1.6182,1.6533551122349481
515,3.942070461724472,1.592,1.6316747788124883
516,3.9307607281715495,1.5627,1.6042808260890022
517,3.920079313149344,1.5344,1.5789206107971179
518,3.905627986942831,1.5326,1.545421326764122
519,3.8955748904513436,1.452,1.5226766158841976
520,3.885521793959856,1.3944,1.50039458882664
521,3.8742120604069332,1.3382,1.4758816833502337
522,3.861017371261856,1.3376,1.4480235821682967
523,3.848451000647497,1.2975,1.422228132662698
524,3.8371412670945735,1.2736,1.399619517852629
525,3.821433303826624,1.2399,1.3691582271997997
526,3.8057253405586753,1.2098,1.3397670249756697
527,3.7969288811286237,1.1925,1.3237650172669224
528,3.7831058734528287,1.1973,1.2992664456341951
529,3.766141273123444,1.1646,1.2702531249174935
530,3.754831539570521,1.1333,1.2515365220193322
531,3.741008531894726,1.1117,1.2293190543152683
532,3.7246722500960585,1.0796,1.2039656638399285
533,3.7095926053588277,1.0488,1.1813998154055574
534,3.6982828718059046,1.0447,1.1649842528728138
535,3.6850881826608273,1.0495,1.1463654986317826
536,3.6712651749850327,1.0473,1.1274551574773166
537,3.664353671147135,1.0227,1.1182215258091457
538,3.6499023449406214,1.019,1.0993772673379392
539,3.6417342040412883,1.0154,1.0889956203490316
540,3.631052789019083,0.9807,1.0757044889455976
541,3.626026240773339,0.9566,1.0695591389675967
542,3.612203233097544,0.953,1.0530104844712302
543,3.6027784551367747,0.9221,1.0420149466877573
544,3.588327128930262,0.9233,1.0255926109104776
545,3.5751324397851842,0.9087,1.0110452661550775
546,3.5631943877015435,0.9359,0.9982377997644717
547,3.5512563356179023,0.8974,0.9857556885144826
548,3.539318283534261,0.8978,0.9735883524353223
549,3.526751912919902,0.8852,0.9611094632962396
550,3.5141855423055426,0.8598,0.9489565393916397
551,3.5060174014062095,0.86,0.9412266754676959
552,3.495335986384004,0.8026,0.931314229786312
553,3.4833979343003625,0.7979,0.9204910066497598
554,3.4683182895631317,0.8115,0.9071919443860332
555,3.4563802374794905,0.7855,0.8969481207020051
556,3.4400439556808236,0.7736,0.8833222509761101
557,3.4230793553514385,0.7695,0.8696327821898662
558,3.4086280291449254,0.7558,0.8583260763040482
559,3.396689977061284,0.7496,0.8492226457003131
560,3.3816103323240534,0.7396,0.838019017874596
561,3.3677873246482584,0.7362,0.8280286475043468
562,3.3545926355031814,0.7216,0.8187329873457398
563,3.338256353704514,0.6711,0.8075378190320812
564,3.3238050274980013,0.6759,0.7979131487144809
565,3.313123612475796,0.7219,0.790961667143251
566,3.298043967738565,0.6953,0.7813750518367487
567,3.2879908712470773,0.6815,0.7751274443601279
568,3.275424500632718,0.691,0.767474397239355
569,3.2647430856105126,0.6649,0.7611023197203903
570,3.2515483964654357,0.6645,0.7533947554017609
571,3.243380255566102,0.6646,0.7487118275918849
572,3.2289289293595895,0.6442,0.740587599760222
573,3.2163625587452302,0.6417,0.7336856126935011
574,3.205681143723025,0.6507,0.727934324630674
575,3.1899731804550764,0.6301,0.7196633961732392
576,3.173008580125691,0.6229,0.7109723639924059
