,f0,w0,beta,error
33,5.113970705765584,4.257920341234911,0.2584595864747749,0.044203873985746815
34,5.115574738787527,4.261864405240364,0.2457375157795376,0.04509184790972539
35,5.115699939352609,4.260788800089871,0.26292249075598023,0.04773779302386846
36,5.117757020875843,4.2644134289092746,0.2420344659113342,0.049789859349809465
37,5.1173379659188605,4.261322521050966,0.2708015954823077,0.059371268329366456
38,5.120085674486751,4.265949378824069,0.23796671125194285,0.05818299444581623
39,5.118993339326305,4.261254251214999,0.28126522782357344,0.08212488640370447
40,5.122528046260532,4.266707042498068,0.2360913669680308,0.06337311354703007
41,5.121082571798195,4.261294102080345,0.2870700165485171,0.09723257553555666
42,5.124996870747654,4.266800979853523,0.23648153749609194,0.06252125061800118
43,5.123595221287362,4.2614161684965195,0.28642200481327024,0.0948549029839971
44,5.127454151225694,4.2668935923068965,0.23657324023224593,0.06252321067188694
45,5.126043058741566,4.261474424488006,0.28664861392221475,0.09494158817318768
46,5.1299029916758485,4.266943602445465,0.23675956083335067,0.062261191473653416
47,5.1284994240507,4.261526448164601,0.2865967024322409,0.09425263719933671
48,5.132342012513343,4.266991512865317,0.23692082978219203,0.06207018207727649
49,5.130941592378222,4.261571974309751,0.2866164099609961,0.09376760109651626
50,5.134771499818195,4.267035209192961,0.23708916100384397,0.061859404854114605
51,5.133375561248287,4.261616549912643,0.28661419138383404,0.09322543633816535
52,5.137191375838205,4.267078253060037,0.2372554049393897,0.06165428688948186
53,5.13579962625881,4.261660427389782,0.2866166880755384,0.09270025599264071
54,5.139601695937477,4.2671206805728294,0.23742183301259256,0.061448428354917796
55,5.138214244562597,4.261704118127894,0.28661733500806763,0.09217383892489334
56,5.142002490885322,4.267162797712195,0.2375878291593841,0.06124352505426281
57,5.140619337433254,4.261747678339989,0.2866179235030809,0.09165112188309639
58,5.144393801034152,4.267204632812877,0.23775353201576035,0.06103918777407303
59,5.143014969254663,4.26179115494813,0.28661806272524243,0.09113101038735666
60,5.146775665308742,4.267246213186095,0.23791890706606153,0.060835511781572024
61,5.145401172462445,4.261834556551991,0.2866178595135211,0.09061378057440532
62,5.149148123126078,4.267287544297552,0.23808396323833853,0.06063247378986685
63,5.147777987644353,4.2618778876527275,0.28661729570992833,0.0900993652968886
64,5.151511213696557,4.267328629325912,0.2382487007825858,0.06043007494295068
65,5.150145453660577,4.261921149428912,0.28661637788975375,0.08958776520631809
66,5.153864976101144,4.267369469616426,0.23841312215368754,0.06022831053335872
67,5.152503609630358,4.26196434240961,0.2866151062984964,0.08907896380213956
68,5.156209449249301,4.267410066135665,0.23857722947032023,0.06002717687272152
69,5.154852494443753,4.262007466819564,0.28661348212000054,0.08857294727007399
70,5.15854467188012,4.267450419678384,0.23874102495886276,0.059826670043103845
71,5.157192146840176,4.262050522806259,0.28661150622186266,0.08806970107500355
72,5.160870682560315,4.267490530990144,0.2389045108427336,0.05962678618777693
73,5.1595226053869965,4.262093510491624,0.28660917947188574,0.08756921082002554
74,5.163187519684725,4.267530400797267,0.2390676893551463,0.059427521473005944
75,5.161843908482201,4.2621364299934905,0.2866065027032724,0.08707146215268907
76,5.165495221476927,4.267570029818558,0.23923056273443363,0.0592288720996708
77,5.1641560943541736,4.262179281431833,0.2866034767285318,0.08657644080243297
78,5.1677938259900404,4.267609418768793,0.2393931332241907,0.05903083430264773
79,5.1664592010625,4.262222064930953,0.28660010233964905,0.08608413258092405
80,5.170083371107546,4.267648568359875,0.23955540307319773,0.05883340435106301
81,5.168753266498747,4.262264780620144,0.28659638030882034,0.0855945233838879
82,5.172363894544128,4.267687479301153,0.23971737453557262,0.05863657854803009
83,5.1710383283873185,4.262307428633928,0.2865923113885359,0.08510759919119347
84,5.174635433846523,4.2677261522994945,0.2398790498709533,0.05844035323034823
85,5.1733144242862945,4.262350009112104,0.2865878963115776,0.08462334606672109
86,5.176898026394345,4.267764588059242,0.24004043134470418,0.05824472476816382
87,5.175581591588292,4.262392522199752,0.2865831357909542,0.08414175015807515
88,5.179151709400932,4.267802787282166,0.24020152122812827,0.05804968956463259
89,5.1778398675213095,4.26243496804724,0.28657803051982805,0.08366279769629019
90,5.18139651991418,4.267840750667403,0.24036232179868525,0.057855244055583725
91,5.180089289149581,4.262477346810212,0.286572581171433,0.08318647499552499
92,5.1836324948173695,4.267878478911379,0.24052283534021468,0.05766138470918713
93,5.182329893374415,4.262519658649565,0.28656678839898364,0.08271276845275248
94,5.185859670829994,4.267915972707741,0.24068306414316384,0.05746810802562308
95,5.1845617169350415,4.26256190373145,0.2865606528355778,0.0822416645474428
96,5.1880780845085885,4.267953232747293,0.24084301050481924,0.057275410536761426
97,5.186784796409457,4.2626040822272575,0.2865541750941028,0.08177314984127275
98,5.190287772247547,4.267990259717918,0.24100267672954243,0.05708328880584378
99,5.188999168215258,4.26264619431361,0.28654735576713036,0.08130721097782198
100,5.19248877027995,4.268027054304515,0.2411620651290111,0.056891739427169526
101,5.191204868610476,4.262688240172356,0.2865401954268109,0.08084383468228135
102,5.194681114678364,4.268063617188927,0.24132117802246333,0.05670075902579027
103,5.193401933694415,4.262730219990563,0.28653269462476294,0.0803830077611658
104,5.196864841355675,4.268099949049873,0.2414800177369476,0.05651034425720961
105,5.19559039940848,4.262772133960516,0.2865248538919599,0.07992471710203568
106,5.199039986065882,4.268136050562875,0.2416385866075782,0.05632049180708192
107,5.197770301537007,4.262813982279708,0.2865166737386073,0.07946894967320943
108,5.20120658440492,4.2681719224001915,0.2417968869777938,0.05613119839092637
109,5.19994167570809,4.262855765150845,0.2865081546540223,0.07901569252350031
110,5.203364671811451,4.268207565230744,0.24195492119962306,0.05594246075383655
111,5.202104557394407,4.262897482781844,0.28649929710650435,0.07856493278194498
112,5.2055142835676795,4.268242979720059,0.24211269163395363,0.05575427567020352
113,5.204258981914038,4.262939135385831,0.2864901015432041,0.07811665765754708
114,5.2076554548001415,4.268278166530177,0.24227020065080795,0.05556663994343887
115,5.206404984431291,4.262980723181142,0.28648056838998387,0.07767085443901492
116,5.209788220480508,4.2683131263196055,0.24242745062962345,0.055379550405706045
117,5.208542599957513,4.263022246391338,0.28647069805127934,0.07722751049452187
118,5.21191261542638,4.268347859743237,0.24258444395953976,0.05519300391765429
119,5.210671863351914,4.263063705245196,0.28646049090994913,0.07678661327145167
120,5.214028674302076,4.268382367452278,0.2427411830396902,0.05500699736816187
121,5.21279280932238,4.263105099976723,0.28644994732712653,0.07634815029617005
122,5.2161364316194305,4.268416650094186,0.24289767027949982,0.05482152767408265
123,5.21490547242628,4.263146430825164,0.28643906764206156,0.07591210917378971
124,5.21823592173857,4.2684507083125895,0.24305390809899047,0.054636591779996295
125,5.2170098870712796,4.26318769803501,0.28642785217195854,0.07547847758794318
126,5.2203271788687085,4.268484542747228,0.24320989892908987,0.054452186657969755
127,5.219106087516158,4.263228901856009,0.28641630121181366,0.07504724330057355
128,5.222410237068926,4.268518154033872,0.24336564521194998,0.054268309307317866
129,5.221194107871599,4.263270042543181,0.28640441503423797,0.07461839415171266
130,5.224485130248948,4.268551542804256,0.2435211494012699,0.054084956754373636
131,5.223273982101014,4.263311120356831,0.2863921938892831,0.07419191805928231
132,5.226551892169926,4.268584709686011,0.2436764139626254,0.05390212605226509
133,5.225345744021331,4.263352135562562,0.2863796380042599,0.07376780301889985
134,5.228610556445213,4.268617655302579,0.24383144137380794,0.0537198142806933
135,5.2274094273038125,4.263393088431297,0.2863667475835478,0.07334603710368157
136,5.230661156541139,4.268650380273156,0.24398623412516784,0.05353801854572122
137,5.2294650654748445,4.263433979239293,0.2863535228084009,0.07292660846406106
138,5.23270372577778,4.268682885212609,0.2441407947199665,0.05335673597956687
139,5.231512691916743,4.263474808268168,0.2863399638367516,0.07250950532762064
140,5.234738297329738,4.268715170731409,0.2442951256747356,0.05317596374040192
141,5.233552339868556,4.263515575804921,0.2863260708030032,0.07209471599891831
142,5.236764904226898,4.268747237435553,0.24444922951964457,0.05299569901215641
143,5.235584042426852,4.263556282141954,0.2863118438178177,0.07168222885932968
144,5.238783579355198,4.268779085926495,0.24460310879887479,0.052815939004332436
145,5.237607832546521,4.263596927577097,0.28629728296790224,0.07127203236690348
146,5.2407943554574,4.2688107168010605,0.2447567660710042,0.052636680951819094
147,5.23962374304158,4.26363751241364,0.2862823883157813,0.07086411505620993
148,5.242797265133846,4.268842130651385,0.24491020390939783,0.05245792211472008
149,5.241631806585954,4.263678036960362,0.2862671598995696,0.07045846553821468
150,5.244792340843227,4.268873328064829,0.24506342490260888,0.05227965977818222
151,5.243632055714277,4.263718501531561,0.2862515977327348,0.07005507250015207
152,5.246779614903336,4.2689043096239025,0.24521643165478715,0.052101891252236035
153,5.245624522822687,4.2637589064470856,0.2862357018038564,0.0696539247054121
154,5.248759119491836,4.268935075906191,0.24536922678609827,0.05192461387163751
155,5.247609240169617,4.263799252032374,0.28621947207637377,0.06925501099343204
156,5.2507308866470055,4.268965627484272,0.2455218129331504,0.05174782499572307
157,5.24958623987659,4.2638395386184875,0.2862029084883324,0.06885832027960487
158,5.252694948268512,4.268995964925643,0.2456741927494322,0.051571522008267257
159,5.251555553929008,4.263879766542152,0.2861860109521202,0.06846384155519263
160,5.254651336118148,4.269026088792635,0.24582636890576037,0.05139570231734688
161,5.253517214176949,4.2639199361458,0.28616877935419477,0.06807156388724649
162,5.256600081820608,4.269055999642339,0.24597834409073532,0.05122036335522069
163,5.255471252335956,4.263960047777612,0.286151213554813,0.0676814764185578
164,5.258541216864217,4.2690856980265215,0.24613012101121032,0.05104550257820619
165,5.257417699987829,4.264000101791565,0.28613331338773956,0.06729356836759022
166,5.260474772601704,4.269115184491539,0.2462817023927701,0.05087111746656984
167,5.2593565885814195,4.264040098547474,0.2861150786599576,0.06690782902844347
168,5.2624007802509425,4.26914445957826,0.24643309098021976,0.05069720552442663
169,5.261287949433423,4.2640800384110475,0.28609650915136986,0.06652424777082658
170,5.2643192708957045,4.2691735238219755,0.2465842895380857,0.050523764279645014
171,5.263211813729174,4.264119921753938,0.28607760461449117,0.06614281404003884
172,5.266230275486418,4.269202377752325,0.2467353008511284,0.05035079128376116
173,5.265128212523433,4.264159748953799,0.28605836477413255,0.06576351735696478
174,5.268133824840905,4.269231021893195,0.24688612772486637,0.0501782841119031
175,5.267037176741192,4.2641995203943335,0.2860387893270797,0.06538634731808471
176,5.270029949645145,4.269259456762644,0.24703677298611323,0.05000624036272357
177,5.268938737178459,4.264239236465364,0.28601887794176173,0.06501129359549739
178,5.271918680454018,4.269287682872807,0.24718723948352708,0.04983465765834013
179,5.270832924503061,4.2642788975628845,0.2859986302579099,0.06463834593695139
180,5.273800047692052,4.269315700729811,0.24733753008817244,0.04966353364428783
181,5.272719769255441,4.264318504089135,0.28597804588621295,0.06426749416590256
182,5.2756740816541825,4.26934351083368,0.24748764769409637,0.04949286598948062
183,5.274599301849456,4.264358056452657,0.285957124407958,0.06389872818157304
184,5.277540812506497,4.269371113678248,0.24763759521891754,0.04932265238618187
185,5.276471552573174,4.264397555068371,0.28593586537466786,0.06353203795903688
186,5.279400270286985,4.269398509751059,0.24778737560442898,0.04915289054998858
187,5.278336551589685,4.2644370003576455,0.28591426830772787,0.0631674135493173
188,5.281252484906295,4.269425699533277,0.24793699181721754,0.048983578219821564
189,5.280194328937901,4.264476392748371,0.28589233269800024,0.06280484507949456
190,5.2830974861484865,4.269452683499591,0.24808644684929534,0.0488147131579318
191,5.282044914533356,4.26451573267504,0.28587005800543513,0.06244432275284189
192,5.284935303671781,4.269479462118114,0.2482357437187481,0.04864629314991616
193,5.28388833816903,4.264555020578824,0.28584744365866976,0.06208583684897227
194,5.286765967009319,4.269506035850286,0.2483848854703993,0.04847831600474472
195,5.285724629516142,4.264594256907661,0.2858244890546162,0.06172937772400396
196,5.28858950556991,4.269532405150774,0.24853387517648917,0.048310779554802195
197,5.287553818124981,4.264633442116341,0.2858011935580443,0.06137493581074787
198,5.290405948638806,4.269558570467369,0.2486827159373716,0.048143681655942475
199,5.28937593342571,4.264672576666589,0.28577755650115083,0.06102250161891225
200,5.292215325378442,4.269584532240886,0.2488314108822275,0.04797702018755378
201,5.291191004729194,4.264711661027168,0.28575357718312167,0.06067206573532953
202,5.294017664829208,4.26961029090505,0.24897996316979576,0.047810793052641395
203,5.292999061227818,4.264750695673966,0.2857292548696812,0.060323618824201036
204,5.295812995910209,4.269635846886402,0.2491283759891216,0.04764499817792323
205,5.294800131996319,4.264789681090101,0.28570458879263544,0.05997715162736833
206,5.297601347420038,4.269661200604177,0.24927665256032439,0.04747963351394098
207,5.296594245992621,4.2648286177660175,0.28567957814940376,0.05963265496460656
208,5.299382748037535,4.269686352470207,0.24942479613538357,0.04731469703518603
209,5.298381432058657,4.2648675061996,0.2856542221025377,0.05929011973393699
210,5.301157226322563,4.2697113028887985,0.24957280999894424,0.04715018674024355
211,5.300161718921225,4.264906346896272,0.2856285197792342,0.05894953691197144
212,5.302924810716784,4.269736052256621,0.2497206974691429,0.046986100651952085
213,5.301935135192826,4.264945140369118,0.28560247027083435,0.058610897554273574
214,5.304685529544439,4.269760600962599,0.2498684618984534,0.04682243681758202
215,5.303701709372511,4.264983887138999,0.28557607263231505,0.05827419279575758
216,5.3064394110131206,4.269784949387782,0.250016106674554,0.046659193309031996
217,5.305461469846744,4.265022587734665,0.2855493258817684,0.057939413851105744
218,5.308186483214571,4.269809097905235,0.25016363522121626,0.04649636822304435
219,5.307214444890256,4.2650612426928864,0.2855222289998706,0.057606552015218415
220,5.309926774125458,4.269833046879911,0.25031105099921624,0.04633395968144076
221,5.308960662666921,4.26509985255858,0.2854947809293392,0.05727559866368977
222,5.311660311608188,4.26985679666853,0.2504583575072671,0.046171965831381424
223,5.310700151230624,4.26513841788494,0.28546698057438513,0.05694654525332692
224,5.313387123411691,4.269880347619453,0.2506055582829774,0.04601038484564106
225,5.312432938526148,4.265176939233579,0.285438826800146,0.0566193833226836
226,5.315107237172233,4.269903700072553,0.2507526569038302,0.045849214922914903
227,5.314159052390056,4.265215417174656,0.2854103184321176,0.05629410449264641
228,5.316820680414226,4.269926854359086,0.25089965698819094,0.04568845428813902
229,5.315878520551593,4.265253852287034,0.2853814542555637,0.05597070046703297
230,5.3185274805510465,4.269949810801562,0.2510465621963355,0.045528101192847344
231,5.317591370633591,4.265292245158425,0.2853522330149307,0.055649163033257405
232,5.320227664885853,4.269972569713606,0.2511933762315068,0.045368153915547146
233,5.319297630153377,4.265330596385535,0.285322653413238,0.05532948406300662
234,5.321921260612427,4.269995131399821,0.25134010284099967,0.04520861076212125
235,5.3209973265237,4.265368906574235,0.28529271411146295,0.05501165551296601
236,5.323608294816003,4.270017496155655,0.25148674581726793,0.0450494700662654
237,5.322690487053662,4.265407176339712,0.2852624137279201,0.054695669425593306
238,5.325288794474115,4.270039664267259,0.2516333089990627,0.04489073018995081
239,5.324377138949658,4.265445406306644,0.28523175083762403,0.05438151792992609
240,5.32696278645746,4.270061636011337,0.25177979627259833,0.044732389523919426
241,5.326057309316332,4.265483597109366,0.2852007239716466,0.05406919324243933
242,5.328630297530754,4.270083411655011,0.2519262115727474,0.04457444648821164
243,5.3277310251575445,4.26552174939205,0.28516933161646174,0.053758687667944706
244,5.330291354353605,4.270104991455666,0.2520725588842637,0.04441689953273188
245,5.329398313377336,4.26555986380889,0.2851375722132857,0.05344999360054975
246,5.331945983481399,4.270126375660805,0.25221884224303753,0.04425974713784694
247,5.331059200780928,4.2655979410242795,0.28510544415740446,0.053143103524657107
248,5.333594211366196,4.270147564507894,0.2523650657373814,0.04410298781502389
249,5.3327137140757195,4.265635981713011,0.2850729457974931,0.052838010016018996
250,5.33523606435763,4.270168558224208,0.25251123350934684,0.04394662010750792
251,5.334361879872303,4.26567398656047,0.2850400754349302,0.05253470574285433
252,5.336871568703833,4.270189357026678,0.25265734975607407,0.04379064259104257
253,5.33600372468549,4.265711956262841,0.28500683132310095,0.0522331834670139
254,5.338500750552356,4.2702099611217275,0.25280341873117274,0.04363505387463599
255,5.337639274935362,4.26574989152731,0.28497321166670014,0.05193343604521972
256,5.340123635951124,4.2702303707051215,0.25294944474613856,0.04347985260136969
257,5.339268556948328,4.2657877930722865,0.28493921462102156,0.05163545643035315
258,5.341740250849387,4.270250585961791,0.2530954321718036,0.04332503744925817
259,5.3408915969582,4.265825661627608,0.2849048382912445,0.051339237672815424
260,5.343350621098691,4.27027060706568,0.2532413854398188,0.04317060713216146
261,5.342508421107287,4.265863497934784,0.2848700807317203,0.051044772921962904
262,5.344954772453872,4.2702904341795715,0.2533873090441746,0.04301656040074972
263,5.3441190554475195,4.265901302747205,0.28483493994525155,0.05075205542760706
264,5.3465527305740626,4.270310067454928,0.2535332075427563,0.042862896043523585
265,5.345723525941561,4.265939076830401,0.2847994138823678,0.050461078541592534
266,5.348144521023712,4.270329507031714,0.25367908555893387,0.04270961288789938
267,5.347321858463986,4.265976820962264,0.28476350044060744,0.05017183571945986
268,5.349730169273625,4.2703487530382285,0.2538249477831916,0.04255670980135006
269,5.3489140788024265,4.266014535933307,0.2847271974637883,0.049884320522178
270,5.351309700702038,4.270367805590934,0.253970798974793,0.04240418569261674
271,5.350500212658791,4.266052222546914,0.28469050274129104,0.04959852661797627
272,5.352883140595685,4.27038666479428,0.25411664396348305,0.04225203951298962
273,5.352080285650472,4.266089881619599,0.28465341400734034,0.049314447784260494
274,5.354450514150916,4.27040533074053,0.25426248765122866,0.04210027025766127
275,5.353654323311596,4.266127513981272,0.28461592894029253,0.04903207790962497
276,5.356011846474823,4.27042380350959,0.2544083350139963,0.04194887696715873
277,5.355222351094283,4.2661651204755096,0.2845780451619322,0.04875141099596684
278,5.357567162586384,4.270442083168824,0.2545541911035689,0.04179785872885434
279,5.356784394369952,4.266202701959836,0.2845397602367749,0.04847244116069721
280,5.35911648741766,4.27046016977289,0.25470006104940063,0.04164721467856476
281,5.358340478430648,4.266240259305999,0.28450107167138505,0.04819516263906585
282,5.360659845814989,4.270478063363553,0.25484595006050836,0.041496944002240105
283,5.35989062849038,4.2662777934002625,0.2844619769137065,0.047919569786599885
284,5.362197262540224,4.270495763969519,0.25499186342740243,0.04134704593774768
285,5.3614348696865255,4.266315305143702,0.2844224733524117,0.047645657081657605
286,5.36372876227201,4.270513271606252,0.2551378065240559,0.041197519776755
287,5.362973227081237,4.266352795452501,0.2843825583162708,0.04737341912810937
288,5.365254369607071,4.270530586275814,0.2552837848099073,0.041048364866723544
289,5.364505725662888,4.266390265258258,0.28434222907354495,0.04710285065814857
290,5.36677410906155,4.270547707966677,0.2554298038319037,0.04089958061300911
291,5.366032390347581,4.266427715508296,0.284301482831411,0.046833946535240464
292,5.368288005072379,4.270564636653567,0.25557586922657866,0.0407511664810812
293,5.367553245980639,4.2664651471659765,0.2842603167354094,0.04656670175720525
294,5.3697960819986825,4.270581372297293,0.2557219867221623,0.040603121998870874
295,5.3690683173382,4.266502561211023,0.28421872786894237,0.04630111145946585
296,5.371298364123235,4.27059791484459,0.25586816214072816,0.04045544675924453
297,5.3705776291288,4.2665399586398385,0.28417671325280214,0.046037170918437426
298,5.372794875653938,4.270614264227948,0.2560144014003704,0.040308140422619446
299,5.372081205995024,4.266577340465842,0.2841342698447517,0.0457748755550876
300,5.374285640725368,4.2706304203654755,0.2561607105174112,0.040161202719724745
301,5.373579072515211,4.266614707719797,0.28409139453916044,0.045514220938668644
302,5.375770683400357,4.270646383160744,0.25630709560863635,0.040014633454516745
303,5.37507125320517,4.2666520614501415,0.28404808416669547,0.04525520279062689
304,5.377250027671614,4.270662152502648,0.2564535628935567,0.03986843250725734
305,5.376557772519979,4.266689402723337,0.2840043354940831,0.04499781698870068
306,5.3787236974634265,4.270677728265274,0.25660011869669197,0.03972259983776493
307,5.378038654855825,4.266726732624191,0.2839601452239438,0.04474205957121515
308,5.380191716633386,4.270693110307778,0.2567467694498745,0.03957713548884593
309,5.379513924551894,4.2667640522562165,0.28391550999470994,0.044487926741581474
310,5.381654108974204,4.270708298474273,0.25689352169456947,0.039432039589917714
311,5.380983605892322,4.266801362741963,0.28387042638063675,0.04423541487301331
312,5.3831108982155635,4.2707232925937335,0.25704038208420416,0.039287312360836796
313,5.382447723108195,4.266838665223361,0.2838248908919152,0.04398452051346827
314,5.384562108026048,4.270738092479899,0.257187357386507,0.039142954115937684
315,5.383906300379629,4.266875960862057,0.2837788999748975,0.04373524039082249
316,5.386007762015138,4.270752697931207,0.25733445448584535,0.0389989652682989
317,5.385359361837899,4.2669132508397585,0.2837324500124492,0.04348757141829528
318,5.3874478837352795,4.27076710873074,0.2574816803855601,0.03885534633424624
319,5.386806931567638,4.266950536358563,0.2836855373244357,0.04324151070012664
320,5.3888824966840385,4.270781324646188,0.25762904221028693,0.03871209793810944
321,5.38824903360911,4.266987818641287,0.2836381581683648,0.04299705553752887
322,5.390311624306315,4.270795345429827,0.2577765472082588,0.038569220817242095
323,5.389685691960562,4.267025098931788,0.28359030874019303,0.042754203434914914
324,5.391735289996669,4.270809170818538,0.25792420275357847,0.03842671582732441
325,5.391116930580637,4.267062378495282,0.2835419851753172,0.04251295210642461
326,5.393153517101725,4.270822800533834,0.2580720163484551,0.03828458394795819
327,5.392542773390891,4.267099658618641,0.28349318354976494,0.04227329948275118
328,5.394566328922666,4.270836234281925,0.2582199956253893,0.03814282628857751
329,5.393963244278373,4.267136940610691,0.28344389988160884,0.04203524371829452
330,5.395973748717844,4.270849471753816,0.2583681483492969,0.038001444094686976
331,5.395378367098298,4.267174225802481,0.283394130132619,0.04179878319864259
332,5.397375799705479,4.270862512625429,0.2585164824195604,0.03786043875444577
333,5.396788165676828,4.267211515547547,0.28334387021018237,0.04156391654840185
334,5.398772505066492,4.270875356557781,0.2586650058719865,0.03771981180562138
335,5.398192663813927,4.267248811222152,0.283293115969509,0.04133064263938801
336,5.400163887947446,4.270888003197201,0.25881372688065934,0.03757956494292646
337,5.399591885286334,4.2672861142255,0.28324186321615785,0.041098960599197695
338,5.401549971463604,4.270900452175572,0.25896265375966815,0.03743970002576352
339,5.400985853850629,4.267323425979923,0.283190107708903,0.04086886982016524
340,5.4029307787021414,4.270912703110663,0.2591117949646882,0.037300219086398516
341,5.402374593246412,4.267360747931043,0.2831378451629784,0.040640369968729044
342,5.404306332725484,4.270924755606488,0.2592611590943947,0.03716112433858494
343,5.403758127199605,4.267398081547897,0.283085071253733,0.04041346099521862
344,5.405676656574797,4.270936609253739,0.25941075489168225,0.03702241818666321
345,5.405136479425865,4.267435428323012,0.2830317816207322,0.04018814314407955
346,5.407041773273633,4.270948263630292,0.25956059124466363,0.03688410323515951
347,5.40650967363411,4.267472789772454,0.2829779718723449,0.03996441696454761
348,5.408401705831752,4.270959718301778,0.2597106771874172,0.036746182298910246
349,5.407877733530207,4.267510167435812,0.28292363759086403,0.03974228332179558
350,5.409756477249099,4.270970972822248,0.259861021900449,0.03660865841373779
351,5.409240682820751,4.267547562876131,0.2828687743381959,0.039521743408554154
352,5.411106110519977,4.2709820267349246,0.2600116347108333,0.03647153484770567
353,5.410598545217024,4.2675849776797845,0.2828133776621845,0.039302798757238286
354,5.412450628637428,4.270992879573046,0.2601625250919906,0.036334815112981145
355,5.411951344439078,4.267622413456267,0.282757443103608,0.03908545125257586
356,5.413790054597792,4.271003530860828,0.26031370266305875,0.03619850297833553
357,5.41329910421997,4.2676598718379175,0.28270096620391866,0.0388697031447659
358,5.4151244114055,4.271013980114539,0.26046517718780793,0.0360626024823094
359,5.414641848310165,4.267697354479554,0.28264394251378133,0.03865555706316775
360,5.416453722078104,4.2710242268437,0.26061695857304756,0.0359271179470762
361,5.4159796004820855,4.267734863057994,0.28258636760247946,0.03844301603053768
362,5.417778009651516,4.271034270552436,0.26076905686646323,0.03579205399303313
363,5.417312384534854,4.2677723992715,0.2825282370682652,0.0382320834778199
364,5.419097297185546,4.271044110740973,0.26092148225382267,0.03565741555415216
365,5.418640224299175,4.267809964839077,0.2824695465497259,0.03802276325950071
366,5.420411607769665,4.271053746907297,0.26107424505547805,0.03552320789412188
367,5.419963143642434,4.267847561499639,0.2824102917382576,0.03781505966953111
368,5.421720964529081,4.2710631785489985,0.26122735572209066,0.035389436623310115
369,5.4212811664739595,4.2678851910110485,0.28235046839172523,0.03760897745781069
370,5.423025390631096,4.271072405165321,0.2613808248294908,0.03525610771658013
371,5.422594316750482,4.267922855148981,0.28229007234941894,0.03740452184724796
372,5.424324909291778,4.271081426259411,0.2615346630725828,0.03512322753199238
373,5.4239026184818,4.267960555705612,0.2822290995484008,0.037201698551377886
374,5.42561954378297,4.271090241340795,0.26168888125819945,0.034990802830413024
375,5.425206095736634,4.26799829448811,0.2821675460413514,0.037000513792529804
376,5.42690931743963,4.271098849928134,0.2618434902967906,0.03485884079606662
377,5.426504772648705,4.268036073316921,0.2821054080160425,0.03680097432053646
378,5.4281942536675505,4.271107251552216,0.2619985011928337,0.03472734905805232
379,5.427798673423005,4.268073894023812,0.2820426818165527,0.036603087431956886
380,5.429474375951435,4.271115445759263,0.2621539250338376,0.03459633571284549
381,5.42908782234231,4.26811175844966,0.28197936396636164,0.036406860989783144
382,5.430749707863404,4.271123432114557,0.26230977297780006,0.03446580934780742
383,5.430372243773896,4.26814966844196,0.28191545119347183,0.03621230344360679
384,5.4320202730718865,4.271131210206389,0.26246605623896985,0.03433577906571586
385,5.431651962176488,4.268187625852017,0.28185094045769543,0.03601942385018292
